run_accession	sample_accession	experiment_accession	study_accession	tax_id	scientific_name	fastq_ftp	submitted_ftp	sra_ftp
ERR4776043	SAMEA7501571	ERX4645879	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4776043/ERR4776043.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776043/Study.ID.82.T.0.NPM.S9.R1.001.fq.gz	
ERR4776045	SAMEA7501573	ERX4645881	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4776045/ERR4776045.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776045/Study.ID.83.T.0.NPM.S21.R1.001.fq.gz	
ERR4776047	SAMEA7501575	ERX4645883	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4776047/ERR4776047.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776047/Study.ID.84.T.0.NPM.S24.R1.001.fq.gz	
ERR4776049	SAMEA7501577	ERX4645885	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4776049/ERR4776049.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776049/Study.ID.9.T.0.S2.R1.001.fq.gz	
ERR4776050	SAMEA7501578	ERX4645886	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4776050/ERR4776050.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776050/Study.ID.9.T.1.S19.R1.001.fq.gz	
ERR4776053	SAMEA7501581	ERX4645889	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4776053/ERR4776053.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776053/Study.ID.9.T.4.S15.R1.001.fq.gz	
ERR4776057	SAMEA7501585	ERX4645893	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4776057/ERR4776057.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4776057/Study.ID.9.T.Flare.S97.R1.001.fq.gz	
ERR5169589	SAMEA7850042	ERX4974510	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169589/ERR5169589_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169589/ERR5169589_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169589/7547v2_S7_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169589/7547v2_S7_R2_001.fastq.gz	
ERR5169595	SAMEA7850048	ERX4974516	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169595/ERR5169595_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/005/ERR5169595/ERR5169595_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169595/7556v1_S13_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169595/7556v1_S13_R2_001.fastq.gz	
ERR5169599	SAMEA7850052	ERX4974520	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169599/ERR5169599_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169599/ERR5169599_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169599/7558v1_S17_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169599/7558v1_S17_R2_001.fastq.gz	
ERR5169602	SAMEA7850055	ERX4974523	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169602/ERR5169602_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169602/ERR5169602_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169602/7561v1_S20_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169602/7561v1_S20_R2_001.fastq.gz	
ERR5169606	SAMEA7850059	ERX4974527	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169606/ERR5169606_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169606/ERR5169606_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169606/7563v1_S24_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169606/7563v1_S24_R2_001.fastq.gz	
ERR5169609	SAMEA7850062	ERX4974530	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169609/ERR5169609_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169609/ERR5169609_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169609/7564v2_S27_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169609/7564v2_S27_R2_001.fastq.gz	
ERR5169617	SAMEA7850070	ERX4974538	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169617/ERR5169617_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169617/ERR5169617_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169617/7572v1_S35_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169617/7572v1_S35_R2_001.fastq.gz	
ERR5169620	SAMEA7850073	ERX4974541	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169620/ERR5169620_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169620/ERR5169620_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169620/7578v2_S38_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169620/7578v2_S38_R2_001.fastq.gz	
ERR5169623	SAMEA7850076	ERX4974544	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169623/ERR5169623_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169623/ERR5169623_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169623/7583v1_S41_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169623/7583v1_S41_R2_001.fastq.gz	
ERR5169624	SAMEA7850077	ERX4974545	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169624/ERR5169624_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169624/ERR5169624_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169624/7584v1_S42_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169624/7584v1_S42_R2_001.fastq.gz	
ERR5169626	SAMEA7850079	ERX4974547	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169626/ERR5169626_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169626/ERR5169626_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169626/7587v1_S44_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169626/7587v1_S44_R2_001.fastq.gz	
ERR5169627	SAMEA7850080	ERX4974548	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169627/ERR5169627_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169627/ERR5169627_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169627/7587v2_S45_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169627/7587v2_S45_R2_001.fastq.gz	
ERR5169629	SAMEA7850082	ERX4974550	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169629/ERR5169629_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169629/ERR5169629_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169629/7590v1_S47_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169629/7590v1_S47_R2_001.fastq.gz	
ERR5169636	SAMEA7850089	ERX4974557	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169636/ERR5169636_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/006/ERR5169636/ERR5169636_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169636/7602v2_S54_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169636/7602v2_S54_R2_001.fastq.gz	
ERR5169637	SAMEA7850090	ERX4974558	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169637/ERR5169637_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/007/ERR5169637/ERR5169637_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169637/7605v1_S55_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169637/7605v1_S55_R2_001.fastq.gz	
ERR5169639	SAMEA7850092	ERX4974560	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169639/ERR5169639_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/009/ERR5169639/ERR5169639_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169639/7606v1_S57_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169639/7606v1_S57_R2_001.fastq.gz	
ERR5169640	SAMEA7850093	ERX4974561	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169640/ERR5169640_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169640/ERR5169640_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169640/7606v2_S58_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169640/7606v2_S58_R2_001.fastq.gz	
ERR5169642	SAMEA7850095	ERX4974563	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169642/ERR5169642_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/002/ERR5169642/ERR5169642_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169642/7607v2_S60_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169642/7607v2_S60_R2_001.fastq.gz	
ERR5169643	SAMEA7850096	ERX4974564	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169643/ERR5169643_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/003/ERR5169643/ERR5169643_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169643/7608v1_S61_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169643/7608v1_S61_R2_001.fastq.gz	
ERR5169644	SAMEA7850097	ERX4974565	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169644/ERR5169644_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/004/ERR5169644/ERR5169644_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169644/7608v2_S62_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169644/7608v2_S62_R2_001.fastq.gz	
ERR5169648	SAMEA7850101	ERX4974569	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169648/ERR5169648_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/008/ERR5169648/ERR5169648_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169648/7611v2_S66_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169648/7611v2_S66_R2_001.fastq.gz	
ERR5169650	SAMEA7850103	ERX4974571	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169650/ERR5169650_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR516/000/ERR5169650/ERR5169650_2.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169650/7613v2_S68_R1_001.fastq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR516/ERR5169650/7613v2_S68_R2_001.fastq.gz	
ERR4775530	SAMEA7501057	ERX4645366	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775530/ERR4775530.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775530/Study.ID.1.T.0.S1.R1.001.fq.gz	
ERR4775533	SAMEA7501060	ERX4645369	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775533/ERR4775533.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775533/Study.ID.1.T.3.S155.R1.001.fq.gz	
ERR4775535	SAMEA7501062	ERX4645371	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775535/ERR4775535.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775535/Study.ID.1.T.5.S53.R1.001.fq.gz	
ERR4775536	SAMEA7501063	ERX4645372	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775536/ERR4775536.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775536/Study.ID.1.T.6.S94.R1.001.fq.gz	
ERR4775537	SAMEA7501064	ERX4645373	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775537/ERR4775537.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775537/Study.ID.10.T.0.S14.R1.001.fq.gz	
ERR4775539	SAMEA7501066	ERX4645375	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775539/ERR4775539.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775539/Study.ID.10.T.2.S116.R1.001.fq.gz	
ERR4775540	SAMEA7501067	ERX4645376	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775540/ERR4775540.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775540/Study.ID.10.T.3.S163.R1.001.fq.gz	
ERR4775544	SAMEA7501071	ERX4645380	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775544/ERR4775544.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775544/Study.ID.10.T.Flare.S99.R1.001.fq.gz	
ERR4775545	SAMEA7501072	ERX4645381	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775545/ERR4775545.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775545/Study.ID.11.T.0.S24.R1.001.fq.gz	
ERR4775546	SAMEA7501073	ERX4645382	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775546/ERR4775546.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775546/Study.ID.11.T.1.S42.R1.001.fq.gz	
ERR4775549	SAMEA7501076	ERX4645385	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775549/ERR4775549.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775549/Study.ID.11.T.4.S17.R1.001.fq.gz	
ERR4775553	SAMEA7501080	ERX4645389	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775553/ERR4775553.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775553/Study.ID.12.T.1.S54.R1.001.fq.gz	
ERR4775556	SAMEA7501083	ERX4645392	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775556/ERR4775556.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775556/Study.ID.13.T.2.S118.R1.001.fq.gz	
ERR4775558	SAMEA7501085	ERX4645394	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775558/ERR4775558.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775558/Study.ID.13.T.4.S18.R1.001.fq.gz	
ERR4775563	SAMEA7501090	ERX4645399	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775563/ERR4775563.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775563/Study.ID.14.T.2.S119.R1.001.fq.gz	
ERR4775571	SAMEA7501098	ERX4645407	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775571/ERR4775571.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775571/Study.ID.15.T.3.S167.R1.001.fq.gz	
ERR4775574	SAMEA7501101	ERX4645410	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775574/ERR4775574.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775574/Study.ID.15.T.6.S106.R1.001.fq.gz	
ERR4775577	SAMEA7501104	ERX4645413	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775577/ERR4775577.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775577/Study.ID.16.T.2.S121.R1.001.fq.gz	
ERR4775578	SAMEA7501105	ERX4645414	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775578/ERR4775578.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775578/Study.ID.17.T.0.S3.R1.001.fq.gz	
ERR4775582	SAMEA7501109	ERX4645418	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775582/ERR4775582.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775582/Study.ID.17.T.4.S21.R1.001.fq.gz	
ERR4775583	SAMEA7501110	ERX4645419	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775583/ERR4775583.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775583/Study.ID.17.T.5.S65.R1.001.fq.gz	
ERR4775585	SAMEA7501112	ERX4645421	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775585/ERR4775585.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775585/Study.ID.17.T.Flare.S101.R1.001.fq.gz	
ERR4775588	SAMEA7501115	ERX4645424	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775588/ERR4775588.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775588/Study.ID.18.T.2.S123.R1.001.fq.gz	
ERR4775589	SAMEA7501116	ERX4645425	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775589/ERR4775589.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775589/Study.ID.18.T.3.S169.R1.001.fq.gz	
ERR4775592	SAMEA7501119	ERX4645428	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775592/ERR4775592.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775592/Study.ID.18.T.6.S108.R1.001.fq.gz	
ERR4775593	SAMEA7501120	ERX4645429	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775593/ERR4775593.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775593/Study.ID.19.T.0.S25.R1.001.fq.gz	
ERR4775594	SAMEA7501121	ERX4645430	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775594/ERR4775594.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775594/Study.ID.19.T.1.S43.R1.001.fq.gz	
ERR4775604	SAMEA7501131	ERX4645440	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/004/ERR4775604/ERR4775604.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775604/Study.ID.2.T.4.S9.R1.001.fq.gz	
ERR4775606	SAMEA7501133	ERX4645442	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/006/ERR4775606/ERR4775606.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775606/Study.ID.2.T.6.S95.R1.001.fq.gz	
ERR4775607	SAMEA7501134	ERX4645443	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775607/ERR4775607.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775607/Study.ID.20.T.0.S37.R1.001.fq.gz	
ERR4775620	SAMEA7501147	ERX4645456	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775620/ERR4775620.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775620/Study.ID.21.T.6.S111.R1.001.fq.gz	
ERR4775621	SAMEA7501148	ERX4645457	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775621/ERR4775621.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775621/Study.ID.21.T.Flare.S103.R1.001.fq.gz	
ERR4775622	SAMEA7501149	ERX4645458	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/002/ERR4775622/ERR4775622.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775622/Study.ID.22.T.0.S61.R1.001.fq.gz	
ERR4775625	SAMEA7501152	ERX4645461	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775625/ERR4775625.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775625/Study.ID.22.T.3.S172.R1.001.fq.gz	
ERR4775630	SAMEA7501157	ERX4645466	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775630/ERR4775630.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775630/Study.ID.23.T.1.S91.R1.001.fq.gz	
ERR4775637	SAMEA7501164	ERX4645473	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775637/ERR4775637.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775637/Study.ID.24.T.1.S10.R1.001.fq.gz	
ERR4775638	SAMEA7501165	ERX4645474	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775638/ERR4775638.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775638/Study.ID.24.T.2.S129.R1.001.fq.gz	
ERR4775643	SAMEA7501171	ERX4645479	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/003/ERR4775643/ERR4775643.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775643/Study.ID.25.T.0.S4.R1.001.fq.gz	
ERR4775645	SAMEA7501173	ERX4645481	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/005/ERR4775645/ERR4775645.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775645/Study.ID.25.T.2.S130.R1.001.fq.gz	
ERR4775647	SAMEA7501175	ERX4645483	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775647/ERR4775647.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775647/Study.ID.25.T.4.S29.R1.001.fq.gz	
ERR4775649	SAMEA7501177	ERX4645485	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/009/ERR4775649/ERR4775649.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775649/Study.ID.25.T.6.S113.R1.001.fq.gz	
ERR4775650	SAMEA7501178	ERX4645486	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/000/ERR4775650/ERR4775650.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775650/Study.ID.26.T.0.S16.R1.001.fq.gz	
ERR4775651	SAMEA7501179	ERX4645487	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/001/ERR4775651/ERR4775651.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775651/Study.ID.26.T.1.S32.R1.001.fq.gz	
ERR4775657	SAMEA7501185	ERX4645493	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/007/ERR4775657/ERR4775657.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775657/Study.ID.27.T.0.S26.R1.001.fq.gz	
ERR4775658	SAMEA7501186	ERX4645494	PRJEB37924	646099	human metagenome	ftp.sra.ebi.ac.uk/vol1/fastq/ERR477/008/ERR4775658/ERR4775658.fastq.gz	ftp.sra.ebi.ac.uk/vol1/run/ERR477/ERR4775658/Study.ID.27.T.1.S44.R1.001.fq.gz	
